,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
173,1.0,0.0,0.0,2.0,20.0,10.0,rtfLCMV,5.610090219460179,23.876383767610207,9.995362243100612,9.826255752784002,40.2647062014917,20.405873273073123,20.366101718562433,2.3760485649108887,2.7748146057128906
174,1.0,0.0,0.0,2.0,20.0,10.0,ecoLCMV,5.933022633402352,23.876383767610207,9.995362243100612,9.826255752784002,53.84001715585879,21.147024998062278,21.14435845114219,2.3760485649108887,2.8620827198028564
175,1.0,0.0,0.0,2.0,20.0,20.0,dpDS,-4.904868082849971,23.876383767610207,20.03072154094511,18.5142568470975,25.93293900474844,26.190750958739365,23.044248988475786,2.832636833190918,3.1836979389190674
176,1.0,0.0,0.0,2.0,20.0,20.0,rtfMVDR,5.7010313102619055,23.876383767610207,20.03072154094511,18.5142568470975,39.139101647328836,31.518017888262165,30.824787511788383,2.832636833190918,3.4203360080718994
177,1.0,0.0,0.0,2.0,20.0,20.0,ecoMVDR,5.96030585257828,23.876383767610207,20.03072154094511,18.5142568470975,39.192988855423216,31.585667630046153,30.88860852717206,2.832636833190918,3.4221913814544678
178,1.0,0.0,0.0,2.0,20.0,20.0,rtfLCMV,5.809672278989105,23.876383767610207,20.03072154094511,18.5142568470975,40.06839297471308,30.539092687139156,30.093066622315252,2.832636833190918,3.3534090518951416
179,1.0,0.0,0.0,2.0,20.0,20.0,ecoLCMV,5.946822323334809,23.876383767610207,20.03072154094511,18.5142568470975,49.21139745543974,31.16230637450521,31.093548455363255,2.832636833190918,3.428988218307495
180,1.0,0.0,1.0,2.0,0.0,0.0,dpDS,-1.9113497182803214,3.876383767610209,-0.005169493792501184,-1.486878843236379,7.105704193683202,4.658673025525774,2.716830751555003,1.5693193674087524,1.8427997827529907
181,1.0,0.0,1.0,2.0,0.0,0.0,rtfMVDR,1.3993229510499627,3.876383767610209,-0.005169493792501184,-1.486878843236379,13.221391868573884,6.994107132857323,6.0745312886229685,1.5693193674087524,1.8575289249420166
182,1.0,0.0,1.0,2.0,0.0,0.0,ecoMVDR,6.060004706711155,3.876383767610209,-0.005169493792501184,-1.486878843236379,18.005357095509588,8.37400672402498,7.922929223047358,1.5693193674087524,2.0573065280914307
183,1.0,0.0,1.0,2.0,0.0,0.0,rtfLCMV,2.193669684359981,3.876383767610209,-0.005169493792501184,-1.486878843236379,13.799317293615196,6.224356825594932,5.532200477158482,1.5693193674087524,1.81775963306427
184,1.0,0.0,1.0,2.0,0.0,0.0,ecoLCMV,6.070922013271206,3.876383767610209,-0.005169493792501184,-1.486878843236379,19.395660456145936,7.884073093593327,7.584466256669675,1.5693193674087524,2.0461697578430176
185,1.0,0.0,1.0,2.0,0.0,10.0,dpDS,-1.9113497182803214,3.876383767610209,9.985441915382028,2.9252301245850383,7.105704193683202,14.625911252115674,6.396989245560577,1.9509443044662476,2.1828317642211914
186,1.0,0.0,1.0,2.0,0.0,10.0,rtfMVDR,4.7190613857043076,3.876383767610209,9.985441915382028,2.9252301245850383,15.767672137819211,18.727206956771195,14.022931260924503,1.9509443044662476,2.5464606285095215
187,1.0,0.0,1.0,2.0,0.0,10.0,ecoMVDR,6.052016045578701,3.876383767610209,9.985441915382028,2.9252301245850383,15.932280794476654,18.325348613753107,13.963348579147306,1.9509443044662476,2.5567195415496826
188,1.0,0.0,1.0,2.0,0.0,10.0,rtfLCMV,4.8579757580125875,3.876383767610209,9.985441915382028,2.9252301245850383,18.056435950877386,18.26716511016265,15.17014743514585,1.9509443044662476,2.620725631713867
189,1.0,0.0,1.0,2.0,0.0,10.0,ecoLCMV,6.0580278448636635,3.876383767610209,9.985441915382028,2.9252301245850383,18.950632776168003,17.820904936531615,15.346803430069206,1.9509443044662476,2.5827009677886963
190,1.0,0.0,1.0,2.0,0.0,20.0,dpDS,-1.9113497182803214,3.876383767610209,20.000510458057164,3.7712026460560413,7.105704193683202,24.641403294132292,7.031678164828427,2.066941738128662,2.330303430557251
